Date UTC;HR (%)
29/12/11 09h00;97
29/12/11 12h00;74
29/12/11 15h00;81
29/12/11 18h00;94
29/12/11 21h00;97
30/12/11 00h00;95
30/12/11 03h00;94
30/12/11 06h00;94
30/12/11 09h00;86
30/12/11 12h00;87
30/12/11 15h00;90
30/12/11 18h00;95
30/12/11 21h00;97
31/12/11 00h00;97
31/12/11 03h00;96
31/12/11 06h00;97
31/12/11 09h00;97
31/12/11 12h00;95
31/12/11 15h00;96
31/12/11 18h00;97
31/12/11 21h00;97
01/01/12 00h00;97
01/01/12 03h00;97
01/01/12 06h00;96
01/01/12 09h00;97
01/01/12 12h00;85
01/01/12 15h00;80
01/01/12 18h00;88
01/01/12 21h00;92
02/01/12 00h00;84
02/01/12 03h00;93
02/01/12 06h00;92
02/01/12 09h00;81
02/01/12 12h00;70
02/01/12 15h00;80
02/01/12 18h00;83
02/01/12 21h00;88
03/01/12 00h00;91
03/01/12 03h00;93
03/01/12 06h00;97
03/01/12 09h00;95
03/01/12 12h00;84
03/01/12 15h00;72
03/01/12 18h00;71
03/01/12 21h00;74
04/01/12 00h00;82
04/01/12 03h00;95
04/01/12 06h00;87
04/01/12 09h00;86
04/01/12 12h00;72
04/01/12 15h00;72
04/01/12 18h00;80
04/01/12 21h00;80
05/01/12 00h00;79
05/01/12 03h00;78
05/01/12 06h00;77
05/01/12 09h00;78
05/01/12 12h00;82
05/01/12 15h00;94
05/01/12 18h00;92
05/01/12 21h00;90
06/01/12 00h00;86
06/01/12 03h00;84
06/01/12 06h00;83
06/01/12 09h00;84
06/01/12 12h00;67
06/01/12 15h00;60
06/01/12 18h00;78
06/01/12 21h00;91
07/01/12 00h00;90
07/01/12 03h00;87
07/01/12 06h00;89
07/01/12 09h00;98
07/01/12 12h00;91
07/01/12 15h00;80
07/01/12 18h00;95
07/01/12 21h00;97
08/01/12 00h00;99
08/01/12 03h00;99
08/01/12 06h00;98
08/01/12 09h00;97
08/01/12 12h00;83
08/01/12 15h00;63
08/01/12 18h00;68
08/01/12 21h00;76
09/01/12 00h00;74
09/01/12 03h00;75
09/01/12 06h00;70
09/01/12 09h00;64
09/01/12 12h00;57
09/01/12 15h00;58
09/01/12 18h00;73
09/01/12 21h00;83
10/01/12 00h00;90
10/01/12 03h00;96
10/01/12 06h00;95
10/01/12 09h00;95
10/01/12 12h00;75
10/01/12 15h00;61
10/01/12 18h00;80
10/01/12 21h00;89
11/01/12 00h00;94
11/01/12 03h00;97
11/01/12 06h00;99
11/01/12 09h00;100
11/01/12 12h00;95
11/01/12 15h00;77
11/01/12 18h00;99
11/01/12 21h00;99
12/01/12 00h00;99
12/01/12 03h00;98
12/01/12 06h00;99
12/01/12 09h00;100
12/01/12 12h00;100
12/01/12 15h00;100
12/01/12 18h00;100
12/01/12 21h00;100
13/01/12 00h00;100
13/01/12 03h00;100
13/01/12 06h00;100
13/01/12 09h00;100
13/01/12 12h00;97
13/01/12 15h00;90
13/01/12 18h00;91
13/01/12 21h00;92
14/01/12 00h00;97
14/01/12 03h00;95
14/01/12 06h00;100
14/01/12 09h00;100
14/01/12 12h00;96
14/01/12 15h00;91
14/01/12 18h00;88
14/01/12 21h00;95
15/01/12 00h00;99
15/01/12 03h00;93
15/01/12 06h00;92
15/01/12 09h00;81
15/01/12 12h00;79
15/01/12 15h00;77
15/01/12 18h00;81
15/01/12 21h00;82
16/01/12 00h00;85
16/01/12 03h00;86
16/01/12 06h00;96
16/01/12 09h00;97
16/01/12 12h00;89
16/01/12 15h00;85
16/01/12 18h00;85
16/01/12 21h00;89
17/01/12 00h00;91
17/01/12 03h00;100
17/01/12 06h00;97
17/01/12 09h00;99
17/01/12 12h00;88
17/01/12 15h00;83
17/01/12 18h00;87
17/01/12 21h00;90
18/01/12 00h00;92
18/01/12 03h00;95
18/01/12 06h00;95
18/01/12 09h00;100
18/01/12 12h00;70
18/01/12 15h00;67
18/01/12 18h00;82
18/01/12 21h00;80
19/01/12 00h00;87
19/01/12 03h00;90
19/01/12 06h00;98
19/01/12 09h00;99
19/01/12 12h00;80
19/01/12 15h00;73
19/01/12 18h00;85
19/01/12 21h00;94
20/01/12 00h00;95
20/01/12 03h00;95
20/01/12 06h00;97
20/01/12 09h00;87
20/01/12 12h00;69
20/01/12 15h00;71
20/01/12 18h00;80
20/01/12 21h00;81
21/01/12 00h00;78
21/01/12 03h00;79
21/01/12 06h00;95
21/01/12 09h00;97
21/01/12 12h00;92
21/01/12 15h00;89
21/01/12 18h00;95
21/01/12 21h00;96
22/01/12 00h00;94
22/01/12 03h00;98
22/01/12 06h00;98
22/01/12 09h00;97
22/01/12 12h00;93
22/01/12 15h00;81
22/01/12 18h00;91
22/01/12 21h00;94
23/01/12 00h00;97
23/01/12 03h00;95
23/01/12 06h00;96
23/01/12 09h00;95
23/01/12 12h00;80
23/01/12 15h00;80
23/01/12 18h00;90
23/01/12 21h00;78
24/01/12 00h00;73
24/01/12 03h00;73
24/01/12 06h00;81
24/01/12 09h00;67
24/01/12 12h00;58
24/01/12 15h00;63
24/01/12 18h00;79
24/01/12 21h00;92
25/01/12 00h00;97
25/01/12 03h00;93
25/01/12 06h00;97
25/01/12 09h00;99
25/01/12 12h00;80
25/01/12 15h00;79
25/01/12 18h00;81
25/01/12 21h00;86
26/01/12 00h00;86
26/01/12 03h00;89
26/01/12 06h00;96
26/01/12 09h00;92
26/01/12 12h00;91
26/01/12 15h00;77
26/01/12 18h00;85
26/01/12 21h00;93
27/01/12 00h00;94
27/01/12 03h00;95
27/01/12 06h00;98
27/01/12 09h00;98
27/01/12 12h00;58
27/01/12 15h00;54
27/01/12 18h00;93
27/01/12 21h00;96
28/01/12 00h00;97
28/01/12 03h00;97
28/01/12 06h00;99
28/01/12 09h00;97
28/01/12 12h00;80
28/01/12 15h00;67
28/01/12 18h00;72
28/01/12 21h00;88
29/01/12 00h00;92
29/01/12 03h00;96
29/01/12 06h00;97
29/01/12 09h00;91
29/01/12 12h00;74
29/01/12 15h00;67
29/01/12 18h00;73
29/01/12 21h00;81
30/01/12 00h00;92
30/01/12 03h00;92
30/01/12 06h00;93
30/01/12 09h00;94
30/01/12 12h00;60
30/01/12 15h00;57
30/01/12 18h00;69
30/01/12 21h00;93
31/01/12 00h00;97
31/01/12 03h00;98
31/01/12 06h00;97
31/01/12 09h00;96
31/01/12 12h00;92
31/01/12 15h00;77
31/01/12 18h00;83
31/01/12 21h00;82
01/02/12 00h00;82
01/02/12 03h00;81
01/02/12 06h00;81
01/02/12 09h00;74
01/02/12 12h00;70
01/02/12 15h00;62
01/02/12 18h00;64
01/02/12 21h00;69
02/02/12 00h00;64
02/02/12 03h00;63
02/02/12 06h00;65
02/02/12 09h00;68
02/02/12 12h00;57
02/02/12 15h00;56
02/02/12 18h00;61
02/02/12 21h00;62
03/02/12 00h00;62
03/02/12 03h00;61
03/02/12 06h00;62
03/02/12 09h00;59
03/02/12 12h00;46
03/02/12 15h00;38
03/02/12 18h00;44
03/02/12 21h00;50
04/02/12 00h00;51
04/02/12 03h00;59
04/02/12 06h00;61
04/02/12 09h00;72
04/02/12 12h00;55
04/02/12 15h00;53
04/02/12 18h00;58
04/02/12 21h00;73
05/02/12 00h00;73
05/02/12 03h00;71
05/02/12 06h00;94
05/02/12 09h00;97
05/02/12 12h00;93
05/02/12 15h00;90
05/02/12 18h00;89
05/02/12 21h00;85
06/02/12 00h00;84
06/02/12 03h00;89
06/02/12 06h00;89
06/02/12 09h00;79
06/02/12 12h00;52
06/02/12 15h00;57
06/02/12 18h00;68
06/02/12 21h00;74
07/02/12 00h00;76
07/02/12 03h00;79
07/02/12 06h00;79
07/02/12 09h00;47
07/02/12 12h00;40
07/02/12 15h00;38
07/02/12 18h00;41
07/02/12 21h00;56
08/02/12 00h00;58
08/02/12 03h00;58
08/02/12 06h00;60
08/02/12 09h00;70
08/02/12 12h00;63
08/02/12 15h00;57
08/02/12 18h00;66
08/02/12 21h00;75
09/02/12 00h00;84
09/02/12 03h00;87
09/02/12 06h00;87
09/02/12 09h00;79
09/02/12 12h00;59
09/02/12 15h00;53
09/02/12 18h00;63
09/02/12 21h00;72
10/02/12 00h00;77
10/02/12 03h00;86
10/02/12 06h00;84
10/02/12 09h00;75
10/02/12 12h00;47
10/02/12 15h00;37
10/02/12 18h00;56
10/02/12 21h00;67
11/02/12 00h00;74
11/02/12 03h00;78
11/02/12 06h00;77
11/02/12 09h00;68
11/02/12 12h00;54
11/02/12 15h00;47
11/02/12 18h00;57
11/02/12 21h00;57
12/02/12 00h00;62
12/02/12 03h00;66
12/02/12 06h00;68
12/02/12 09h00;61
12/02/12 12h00;47
12/02/12 15h00;38
12/02/12 18h00;50
12/02/12 21h00;52
13/02/12 00h00;52
13/02/12 03h00;47
13/02/12 06h00;61
13/02/12 09h00;62
13/02/12 12h00;59
13/02/12 15h00;66
13/02/12 18h00;75
13/02/12 21h00;82
14/02/12 00h00;94
14/02/12 03h00;96
14/02/12 06h00;95
14/02/12 09h00;90
14/02/12 12h00;75
14/02/12 15h00;72
14/02/12 18h00;76
14/02/12 21h00;84
15/02/12 00h00;90
15/02/12 03h00;92
15/02/12 06h00;93
15/02/12 09h00;87
15/02/12 12h00;70
15/02/12 15h00;54
15/02/12 18h00;77
15/02/12 21h00;81
16/02/12 00h00;78
16/02/12 03h00;86
16/02/12 06h00;96
16/02/12 09h00;93
16/02/12 12h00;67
16/02/12 15h00;49
16/02/12 18h00;63
16/02/12 21h00;76
17/02/12 00h00;80
17/02/12 03h00;79
17/02/12 06h00;78
17/02/12 09h00;68
17/02/12 12h00;48
17/02/12 15h00;50
17/02/12 18h00;58
17/02/12 21h00;75
18/02/12 00h00;87
18/02/12 03h00;92
18/02/12 06h00;92
18/02/12 09h00;82
18/02/12 12h00;51
18/02/12 15h00;48
18/02/12 18h00;63
18/02/12 21h00;74
19/02/12 00h00;74
19/02/12 03h00;78
19/02/12 06h00;96
19/02/12 09h00;87
19/02/12 12h00;64
19/02/12 15h00;45
19/02/12 18h00;45
19/02/12 21h00;64
20/02/12 00h00;81
20/02/12 03h00;90
20/02/12 06h00;94
20/02/12 09h00;73
20/02/12 12h00;44
20/02/12 15h00;35
20/02/12 18h00;48
20/02/12 21h00;57
21/02/12 00h00;66
21/02/12 03h00;82
21/02/12 06h00;81
21/02/12 09h00;67
21/02/12 12h00;48
21/02/12 15h00;35
21/02/12 18h00;46
21/02/12 21h00;73
22/02/12 00h00;82
22/02/12 03h00;90
22/02/12 06h00;92
22/02/12 09h00;80
22/02/12 12h00;43
22/02/12 15h00;25
22/02/12 18h00;47
22/02/12 21h00;69
23/02/12 00h00;88
23/02/12 03h00;91
23/02/12 06h00;94
23/02/12 09h00;91
23/02/12 12h00;55
23/02/12 15h00;43
23/02/12 18h00;50
23/02/12 21h00;69
24/02/12 00h00;75
24/02/12 03h00;79
24/02/12 06h00;80
24/02/12 09h00;85
24/02/12 12h00;79
24/02/12 15h00;77
24/02/12 18h00;82
24/02/12 21h00;86
25/02/12 00h00;86
25/02/12 03h00;87
25/02/12 06h00;90
25/02/12 09h00;94
25/02/12 12h00;88
25/02/12 15h00;65
25/02/12 18h00;81
25/02/12 21h00;93
26/02/12 00h00;96
26/02/12 03h00;97
26/02/12 06h00;100
26/02/12 09h00;100
26/02/12 12h00;67
26/02/12 15h00;53
26/02/12 18h00;62
26/02/12 21h00;72
27/02/12 00h00;87
27/02/12 03h00;92
27/02/12 06h00;94
27/02/12 09h00;84
27/02/12 12h00;53
27/02/12 15h00;37
27/02/12 18h00;47
27/02/12 21h00;64
28/02/12 00h00;79
28/02/12 03h00;90
28/02/12 06h00;93
28/02/12 09h00;70
28/02/12 12h00;44
28/02/12 15h00;32
28/02/12 18h00;38
28/02/12 21h00;68
29/02/12 00h00;78
29/02/12 03h00;85
29/02/12 06h00;94
29/02/12 09h00;63
29/02/12 12h00;34
29/02/12 15h00;34
29/02/12 18h00;40
29/02/12 21h00;71
01/03/12 00h00;90
01/03/12 03h00;95
01/03/12 06h00;97
01/03/12 09h00;87
01/03/12 12h00;50
01/03/12 15h00;45
01/03/12 18h00;48
01/03/12 21h00;82
02/03/12 00h00;93
02/03/12 03h00;96
02/03/12 06h00;98
02/03/12 09h00;79
02/03/12 12h00;44
02/03/12 15h00;34
02/03/12 18h00;48
02/03/12 21h00;74
03/03/12 00h00;96
03/03/12 03h00;96
03/03/12 06h00;99
03/03/12 09h00;97
03/03/12 12h00;64
03/03/12 15h00;55
03/03/12 18h00;72
03/03/12 21h00;92
04/03/12 00h00;96
04/03/12 03h00;95
04/03/12 06h00;94
04/03/12 09h00;91
04/03/12 12h00;91
04/03/12 15h00;90
04/03/12 18h00;76
04/03/12 21h00;75
05/03/12 00h00;72
05/03/12 03h00;74
05/03/12 06h00;85
05/03/12 09h00;68
05/03/12 12h00;50
05/03/12 15h00;44
05/03/12 18h00;64
05/03/12 21h00;82
06/03/12 00h00;89
06/03/12 03h00;96
06/03/12 06h00;96
06/03/12 09h00;82
06/03/12 12h00;58
06/03/12 15h00;49
06/03/12 18h00;59
06/03/12 21h00;79
07/03/12 00h00;90
07/03/12 03h00;93
07/03/12 06h00;96
07/03/12 09h00;80
07/03/12 12h00;44
07/03/12 15h00;45
07/03/12 18h00;66
07/03/12 21h00;98
08/03/12 00h00;89
08/03/12 03h00;83
08/03/12 06h00;91
08/03/12 09h00;79
08/03/12 12h00;57
08/03/12 15h00;43
08/03/12 18h00;54
08/03/12 21h00;81
09/03/12 00h00;92
09/03/12 03h00;96
09/03/12 06h00;97
09/03/12 09h00;65
09/03/12 12h00;44
09/03/12 15h00;38
09/03/12 18h00;48
09/03/12 21h00;72
10/03/12 00h00;83
10/03/12 03h00;90
10/03/12 06h00;94
10/03/12 09h00;63
10/03/12 12h00;42
10/03/12 15h00;44
10/03/12 18h00;59
10/03/12 21h00;70
11/03/12 00h00;79
11/03/12 03h00;87
11/03/12 06h00;92
11/03/12 09h00;75
11/03/12 12h00;58
11/03/12 15h00;52
11/03/12 18h00;62
11/03/12 21h00;71
12/03/12 00h00;81
12/03/12 03h00;86
12/03/12 06h00;93
12/03/12 09h00;72
12/03/12 12h00;49
12/03/12 15h00;38
12/03/12 18h00;41
12/03/12 21h00;59
13/03/12 00h00;74
13/03/12 03h00;83
13/03/12 06h00;94
13/03/12 09h00;67
13/03/12 12h00;45
13/03/12 15h00;37
13/03/12 18h00;40
13/03/12 21h00;65
14/03/12 00h00;82
14/03/12 03h00;89
14/03/12 06h00;92
14/03/12 09h00;68
14/03/12 12h00;35
14/03/12 15h00;28
14/03/12 18h00;43
14/03/12 21h00;70
15/03/12 00h00;89
15/03/12 03h00;91
15/03/12 06h00;97
15/03/12 09h00;63
15/03/12 12h00;39
15/03/12 15h00;22
15/03/12 18h00;34
15/03/12 21h00;54
16/03/12 00h00;74
16/03/12 03h00;97
16/03/12 06h00;100
16/03/12 09h00;99
16/03/12 12h00;90
16/03/12 15h00;67
16/03/12 18h00;77
16/03/12 21h00;89
17/03/12 00h00;89
17/03/12 03h00;89
17/03/12 06h00;93
17/03/12 09h00;77
17/03/12 12h00;64
17/03/12 15h00;54
17/03/12 18h00;74
17/03/12 21h00;73
18/03/12 00h00;89
18/03/12 03h00;86
18/03/12 06h00;90
18/03/12 09h00;89
18/03/12 12h00;87
18/03/12 15h00;82
18/03/12 18h00;84
18/03/12 21h00;93
19/03/12 00h00;95
19/03/12 03h00;95
19/03/12 06h00;97
19/03/12 09h00;79
19/03/12 12h00;57
19/03/12 15h00;43
19/03/12 18h00;69
19/03/12 21h00;78
20/03/12 00h00;87
20/03/12 03h00;92
20/03/12 06h00;90
20/03/12 09h00;73
20/03/12 12h00;50
20/03/12 15h00;45
20/03/12 18h00;45
20/03/12 21h00;56
21/03/12 00h00;67
21/03/12 03h00;79
21/03/12 06h00;78
21/03/12 09h00;78
21/03/12 12h00;72
21/03/12 15h00;74
21/03/12 18h00;96
21/03/12 21h00;96
22/03/12 00h00;97
22/03/12 03h00;96
22/03/12 06h00;98
22/03/12 09h00;97
22/03/12 12h00;80
22/03/12 15h00;62
22/03/12 18h00;87
22/03/12 21h00;91
23/03/12 00h00;97
23/03/12 03h00;97
23/03/12 06h00;97
23/03/12 09h00;68
23/03/12 12h00;52
23/03/12 15h00;42
23/03/12 18h00;45
23/03/12 21h00;56
24/03/12 00h00;56
24/03/12 03h00;65
24/03/12 06h00;70
24/03/12 09h00;46
24/03/12 12h00;31
24/03/12 15h00;27
24/03/12 18h00;31
24/03/12 21h00;66
25/03/12 00h00;69
25/03/12 03h00;68
25/03/12 06h00;74
25/03/12 09h00;46
25/03/12 12h00;36
25/03/12 15h00;23
25/03/12 18h00;24
25/03/12 21h00;46
26/03/12 00h00;55
26/03/12 03h00;62
26/03/12 06h00;59
26/03/12 09h00;49
26/03/12 12h00;39
26/03/12 15h00;30
26/03/12 18h00;31
26/03/12 21h00;61
27/03/12 00h00;56
27/03/12 03h00;73
27/03/12 06h00;79
27/03/12 09h00;40
27/03/12 12h00;27
27/03/12 15h00;23
27/03/12 18h00;26
27/03/12 21h00;47
28/03/12 00h00;54
28/03/12 03h00;74
28/03/12 06h00;79
28/03/12 09h00;44
28/03/12 12h00;30
28/03/12 15h00;28
28/03/12 18h00;29
28/03/12 21h00;45
29/03/12 00h00;57
29/03/12 03h00;78
29/03/12 06h00;85
29/03/12 09h00;52
29/03/12 12h00;35
29/03/12 15h00;23
29/03/12 18h00;34
29/03/12 21h00;37
30/03/12 00h00;43
30/03/12 03h00;54
30/03/12 06h00;66
30/03/12 09h00;43
30/03/12 12h00;36
30/03/12 15h00;33
30/03/12 18h00;39
30/03/12 21h00;52
31/03/12 00h00;61
31/03/12 03h00;74
31/03/12 06h00;85
31/03/12 09h00;60
31/03/12 12h00;42
31/03/12 15h00;30
31/03/12 18h00;36
31/03/12 21h00;52
01/04/12 00h00;64
01/04/12 03h00;77
01/04/12 06h00;81
01/04/12 09h00;66
01/04/12 12h00;49
01/04/12 15h00;39
01/04/12 18h00;41
01/04/12 21h00;53
02/04/12 00h00;63
02/04/12 03h00;77
02/04/12 06h00;87
02/04/12 09h00;55
02/04/12 12h00;36
02/04/12 15h00;36
02/04/12 18h00;40
02/04/12 21h00;78
03/04/12 00h00;88
03/04/12 03h00;92
03/04/12 06h00;93
03/04/12 09h00;78
03/04/12 12h00;51
03/04/12 15h00;54
03/04/12 18h00;59
03/04/12 21h00;79
04/04/12 00h00;93
04/04/12 03h00;93
04/04/12 06h00;96
04/04/12 09h00;72
04/04/12 12h00;49
04/04/12 15h00;62
04/04/12 18h00;70
04/04/12 21h00;90
05/04/12 00h00;87
05/04/12 03h00;83
05/04/12 06h00;79
05/04/12 09h00;74
05/04/12 12h00;46
05/04/12 15h00;37
05/04/12 18h00;67
05/04/12 21h00;71
06/04/12 00h00;80
06/04/12 03h00;88
06/04/12 06h00;94
06/04/12 09h00;96
06/04/12 12h00;85
06/04/12 15h00;67
06/04/12 18h00;75
06/04/12 21h00;95
07/04/12 00h00;93
07/04/12 03h00;94
07/04/12 06h00;95
07/04/12 09h00;92
07/04/12 12h00;91
07/04/12 15h00;54
07/04/12 18h00;51
07/04/12 21h00;79
08/04/12 00h00;84
08/04/12 03h00;92
08/04/12 06h00;95
08/04/12 09h00;89
08/04/12 12h00;70
08/04/12 15h00;64
08/04/12 18h00;63
08/04/12 21h00;86
09/04/12 00h00;96
09/04/12 03h00;97
09/04/12 06h00;97
09/04/12 09h00;76
09/04/12 12h00;68
09/04/12 15h00;56
09/04/12 18h00;60
09/04/12 21h00;82
10/04/12 00h00;87
10/04/12 03h00;85
10/04/12 06h00;92
10/04/12 09h00;81
10/04/12 12h00;91
10/04/12 15h00;82
10/04/12 18h00;72
10/04/12 21h00;89
11/04/12 00h00;90
11/04/12 03h00;93
11/04/12 06h00;95
11/04/12 09h00;79
11/04/12 12h00;83
11/04/12 15h00;77
11/04/12 18h00;92
11/04/12 21h00;95
12/04/12 00h00;97
12/04/12 03h00;94
12/04/12 06h00;95
12/04/12 09h00;83
12/04/12 12h00;53
12/04/12 15h00;46
12/04/12 18h00;57
12/04/12 21h00;83
13/04/12 00h00;91
13/04/12 03h00;96
13/04/12 06h00;98
13/04/12 09h00;63
13/04/12 12h00;75
13/04/12 15h00;51
13/04/12 18h00;62
13/04/12 21h00;76
14/04/12 00h00;90
14/04/12 03h00;94
14/04/12 06h00;97
14/04/12 09h00;64
14/04/12 12h00;68
14/04/12 15h00;56
14/04/12 18h00;67
14/04/12 21h00;87
15/04/12 00h00;91
15/04/12 03h00;90
15/04/12 06h00;94
15/04/12 09h00;75
15/04/12 12h00;57
15/04/12 15h00;42
15/04/12 18h00;43
15/04/12 21h00;54
16/04/12 00h00;60
16/04/12 03h00;69
16/04/12 06h00;76
16/04/12 09h00;57
16/04/12 12h00;37
16/04/12 15h00;35
16/04/12 18h00;56
16/04/12 21h00;75
17/04/12 00h00;81
17/04/12 03h00;90
17/04/12 06h00;91
17/04/12 09h00;67
17/04/12 12h00;57
17/04/12 15h00;96
17/04/12 18h00;86
17/04/12 21h00;90
18/04/12 00h00;89
18/04/12 03h00;85
18/04/12 06h00;89
18/04/12 09h00;82
18/04/12 12h00;69
18/04/12 15h00;91
18/04/12 18h00;92
18/04/12 21h00;89
19/04/12 00h00;95
19/04/12 03h00;95
19/04/12 06h00;93
19/04/12 09h0019/04/12 12h00;82
19/04/12 15h00;60
19/04/12 18h00;69
19/04/12 21h00;86
20/04/12 00h00;93
20/04/12 03h00;96
20/04/12 06h00;96
20/04/12 09h00;78
20/04/12 12h00;70
20/04/12 15h00;78
20/04/12 18h00;79
20/04/12 21h00;88
21/04/12 00h00;88
21/04/12 03h00;93
21/04/12 06h00;94
21/04/12 09h00;88
21/04/12 12h00;70
21/04/12 15h00;66
21/04/12 18h00;60
21/04/12 21h00;80
22/04/12 00h00;82
22/04/12 03h00;83
22/04/12 06h00;91
22/04/12 09h00;81
22/04/12 12h00;59
22/04/12 15h00;60
22/04/12 18h00;64
22/04/12 21h00;90
23/04/12 00h00;91
23/04/12 03h00;94
23/04/12 06h00;93
23/04/12 09h00;79
23/04/12 12h00;75
23/04/12 15h00;77
23/04/12 18h00;74
23/04/12 21h00;71
24/04/12 00h00;74
24/04/12 03h00;80
24/04/12 06h00;83
24/04/12 09h00;74
24/04/12 12h00;72
24/04/12 15h00;61
24/04/12 18h00;61
24/04/12 21h00;82
25/04/12 00h00;84
25/04/12 03h00;78
25/04/12 06h00;66
25/04/12 09h00;63
25/04/12 12h00;42
25/04/12 15h00;70
25/04/12 18h00;87
25/04/12 21h00;96
26/04/12 00h00;95
26/04/12 03h00;96
26/04/12 06h00;95
26/04/12 09h00;82
26/04/12 12h00;56
26/04/12 15h00;72
26/04/12 18h00;88
26/04/12 21h00;95
27/04/12 00h00;97
27/04/12 03h00;96
27/04/12 06h00;92
27/04/12 09h00;80
27/04/12 12h00;66
27/04/12 15h00;69
27/04/12 18h00;86
27/04/12 21h00;95
28/04/12 00h00;96
28/04/12 03h00;96
28/04/12 06h00;97
28/04/12 09h00;97
28/04/12 12h00;97
28/04/12 15h00;97
28/04/12 18h00;97
28/04/12 21h00;97
29/04/12 00h00;97
29/04/12 03h00;92
29/04/12 06h00;91
29/04/12 09h00;81
29/04/12 12h00;60
29/04/12 15h00;53
29/04/12 18h00;64
29/04/12 21h00;83
30/04/12 00h00;93
30/04/12 03h00;97
30/04/12 06h00;97
30/04/12 09h00;70
30/04/12 12h00;63
30/04/12 15h00;53
30/04/12 18h00;53
30/04/12 21h00;81
01/05/12 00h00;90
01/05/12 03h00;98
01/05/12 06h00;86
01/05/12 09h00;67
01/05/12 12h00;54
01/05/12 15h00;36
01/05/12 18h00;59
01/05/12 21h00;82
02/05/12 00h00;79
02/05/12 03h00;95
02/05/12 06h00;95
02/05/12 09h00;51
02/05/12 12h00;33
02/05/12 15h00;27
02/05/12 18h00;35
02/05/12 21h00;53
03/05/12 00h00;63
03/05/12 03h00;72
03/05/12 06h00;74
03/05/12 09h00;51
03/05/12 12h00;33
03/05/12 15h00;45
03/05/12 18h00;32
03/05/12 21h00;50
04/05/12 00h00;84
04/05/12 03h00;94
04/05/12 06h00;96
04/05/12 09h00;78
04/05/12 12h00;45
04/05/12 15h00;40
04/05/12 18h00;41
04/05/12 21h00;67
05/05/12 00h00;82
05/05/12 03h00;84
05/05/12 06h00;84
05/05/12 09h00;92
05/05/12 12h00;55
05/05/12 15h00;56
05/05/12 18h00;57
05/05/12 21h00;82
06/05/12 00h00;91
06/05/12 03h00;97
06/05/12 06h00;95
06/05/12 09h00;64
06/05/12 12h00;53
06/05/12 15h00;51
06/05/12 18h00;55
06/05/12 21h00;77
07/05/12 00h00;89
07/05/12 03h00;96
07/05/12 06h00;95
07/05/12 09h00;69
07/05/12 12h00;49
07/05/12 15h00;38
07/05/12 18h00;55
07/05/12 21h00;64
08/05/12 00h00;71
08/05/12 03h00;73
08/05/12 06h00;90
08/05/12 09h00;87
08/05/12 12h00;72
08/05/12 15h00;56
08/05/12 18h00;64
08/05/12 21h00;93
09/05/12 00h00;95
09/05/12 03h00;95
09/05/12 06h00;96
09/05/12 09h00;77
09/05/12 12h00;57
09/05/12 15h00;51
09/05/12 18h00;52
09/05/12 21h00;70
10/05/12 00h00;75
10/05/12 03h00;77
10/05/12 06h00;78
10/05/12 09h00;56
10/05/12 12h00;33
10/05/12 15h00;30
10/05/12 18h00;28
10/05/12 21h00;67
11/05/12 00h00;62
11/05/12 03h00;72
11/05/12 06h00;72
11/05/12 09h00;64
11/05/12 12h00;54
11/05/12 15h00;60
11/05/12 18h00;70
11/05/12 21h00;80
12/05/12 00h00;77
12/05/12 03h00;76
12/05/12 06h00;73
12/05/12 09h00;64
12/05/12 12h00;51
12/05/12 15h00;46
12/05/12 18h00;49
12/05/12 21h00;52
13/05/12 00h00;59
13/05/12 03h00;64
13/05/12 06h00;64
13/05/12 09h00;49
13/05/12 12h00;38
13/05/12 15h00;31
13/05/12 18h00;34
13/05/12 21h00;53
14/05/12 00h00;64
14/05/12 03h00;74
14/05/12 06h00;72
14/05/12 09h00;47
14/05/12 12h00;37
14/05/12 15h00;30
14/05/12 18h00;46
14/05/12 21h00;69
15/05/12 00h00;83
15/05/12 03h00;85
15/05/12 06h00;83
15/05/12 09h00;86
15/05/12 12h00;48
15/05/12 15h00;46
15/05/12 18h00;52
15/05/12 21h00;67
16/05/12 00h00;77
16/05/12 03h00;88
16/05/12 06h00;64
16/05/12 09h00;42
16/05/12 12h00;32
16/05/12 15h00;31
16/05/12 18h00;31
16/05/12 21h00;38
17/05/12 00h00;45
17/05/12 03h00;54
17/05/12 06h00;55
17/05/12 09h00;40
17/05/12 12h00;35
17/05/12 15h00;42
17/05/12 18h00;68
17/05/12 21h00;78
18/05/12 00h00;81
18/05/12 03h00;85
18/05/12 06h00;88
18/05/12 09h00;75
18/05/12 12h00;67
18/05/12 15h00;58
18/05/12 18h00;58
18/05/12 21h00;67
19/05/12 00h00;77
19/05/12 03h00;86
19/05/12 06h00;91
19/05/12 09h00;92
19/05/12 12h00;89
19/05/12 15h00;84
19/05/12 18h00;83
19/05/12 21h00;87
20/05/12 00h00;89
20/05/12 03h00;90
20/05/12 06h00;93
20/05/12 09h00;84
20/05/12 12h00;85
20/05/12 15h00;94
20/05/12 18h00;93
20/05/12 21h00;91
21/05/12 00h00;93
21/05/12 03h00;96
21/05/12 06h00;97
21/05/12 09h00;96
21/05/12 12h00;91
21/05/12 15h0021/05/12 18h0021/05/12 21h0022/05/12 00h0022/05/12 03h0022/05/12 06h00;85
22/05/12 09h00;74
22/05/12 12h00;70
22/05/12 15h00;67
22/05/12 18h00;81
22/05/12 21h00;85
23/05/12 00h00;88
23/05/12 03h00;92
